algorithm_id,bit_rule,contamination_id,geometry_id,point_count,m1_l1_locality,m1_l2_locality,recall_8_64,miad
A4_compact_hilbert_aabb,C0_uniform,D1,E8,403.0,11864.9 ± 7.41e+03,5.48661e-06 ± 7.68e-06,0.714206 ± 0.0309,1.20099 ± 0.131
A4_compact_hilbert_aabb,C0_uniform,D2,E0,294.0,6848.28 ± 3.18e+03,1.69106e-05 ± 1.23e-05,0.714201 ± 0.0198,1.91146 ± 0.0517
A4_compact_hilbert_aabb,C0_uniform,D2,E0,442.0,6719.72 ± 4.25e+03,1.77761e-05 ± 1.88e-05,0.702206 ± 0.0135,1.67107 ± 0.0624
A4_compact_hilbert_aabb,C0_uniform,D2,E1,294.0,197739 ± 7.74e+04,0.000225973 ± 0.000285,0.702466 ± 0.0974,5.01101 ± 0.502
A4_compact_hilbert_aabb,C0_uniform,D2,E1,442.0,222634 ± 8.11e+04,8.21889e-05 ± 8.7e-05,0.677602 ± 0.0417,4.56823 ± 0.319
A4_compact_hilbert_aabb,C0_uniform,D2,E2,294.0,1.48379e+06 ± 6.9e+05,0.000402781 ± 0.000596,0.714286 ± 0.14,8.68111 ± 1.62
A4_compact_hilbert_aabb,C0_uniform,D2,E2,442.0,1.74836e+06 ± 7.64e+05,0.000108842 ± 0.000101,0.686708 ± 0.1,8.12552 ± 0.874
A4_compact_hilbert_aabb,C0_uniform,D2,E5,294.0,368.267 ± 240,2.28493e-06 ± 6.38e-07,0.755782 ± 0.0201,0.549451 ± 0.014
A4_compact_hilbert_aabb,C0_uniform,D2,E5,442.0,252.241 ± 158,5.04831e-07 ± 2.77e-07,0.7556 ± 0.0208,0.45792 ± 0.0152
A4_compact_hilbert_aabb,C0_uniform,D2,E6,294.0,767.594 ± 539,5.22964e-06 ± 2.35e-06,0.713776 ± 0.0134,0.769156 ± 0.023
A4_compact_hilbert_aabb,C0_uniform,D2,E6,442.0,530.739 ± 353,1.68174e-06 ± 3.68e-07,0.722059 ± 0.0259,0.640847 ± 0.0259
A4_compact_hilbert_aabb,C0_uniform,D2,E7,294.0,647.145 ± 166,1.36484e-05 ± 8.07e-06,0.726956 ± 0.0115,0.857897 ± 0.0422
A4_compact_hilbert_aabb,C0_uniform,D2,E7,442.0,643.624 ± 147,1.24587e-06 ± 3.46e-07,0.717195 ± 0.0241,0.729649 ± 0.037
A4_compact_hilbert_aabb,C0_uniform,D2,E8,294.0,12055.7 ± 9.03e+03,1.06838e-05 ± 1.76e-05,0.762585 ± 0.0499,1.84125 ± 0.0917
A4_compact_hilbert_aabb,C0_uniform,D2,E8,442.0,8270.29 ± 6.15e+03,4.44195e-06 ± 4.05e-06,0.728959 ± 0.0321,1.62998 ± 0.0662
A4_compact_hilbert_aabb,C0_uniform,D3,E0,320.0,4978.92 ± 1.45e+03,2.93714e-05 ± 2.37e-05,0.719531 ± 0.0217,2.16311 ± 0.103
A4_compact_hilbert_aabb,C0_uniform,D3,E0,480.0,4662.5 ± 1.96e+03,1.48511e-05 ± 1.55e-05,0.701354 ± 0.0126,1.88013 ± 0.0493
A4_compact_hilbert_aabb,C0_uniform,D3,E1,320.0,160650 ± 6.32e+04,0.000189504 ± 0.000202,0.705781 ± 0.0715,5.7491 ± 0.61
A4_compact_hilbert_aabb,C0_uniform,D3,E1,480.0,228092 ± 8.69e+04,7.81218e-05 ± 9.77e-05,0.670312 ± 0.074,5.25574 ± 0.431
A4_compact_hilbert_aabb,C0_uniform,D3,E2,320.0,1.2547e+06 ± 6.08e+05,0.000405054 ± 0.000539,0.709063 ± 0.107,10.4854 ± 1.45
A4_compact_hilbert_aabb,C0_uniform,D3,E2,480.0,1.7901e+06 ± 7.47e+05,0.000106114 ± 4.48e-05,0.676146 ± 0.138,9.68667 ± 1.09
A4_compact_hilbert_aabb,C0_uniform,D3,E5,320.0,201.017 ± 43.6,2.23129e-06 ± 6.83e-07,0.744453 ± 0.027,0.611852 ± 0.0209
A4_compact_hilbert_aabb,C0_uniform,D3,E5,480.0,173.531 ± 61.2,3.15883e-07 ± 1.24e-07,0.751615 ± 0.0256,0.507104 ± 0.00773
A4_compact_hilbert_aabb,C0_uniform,D3,E6,320.0,425.048 ± 92.7,4.81914e-06 ± 2.83e-06,0.690547 ± 0.0108,0.835475 ± 0.0304
A4_compact_hilbert_aabb,C0_uniform,D3,E6,480.0,356.377 ± 113,1.51018e-06 ± 4.08e-07,0.719688 ± 0.00807,0.70074 ± 0.0133
A4_compact_hilbert_aabb,C0_uniform,D3,E7,320.0,642.201 ± 149,8.50878e-06 ± 2.48e-06,0.716094 ± 0.0121,0.977889 ± 0.0618
A4_compact_hilbert_aabb,C0_uniform,D3,E7,480.0,709.52 ± 254,1.18302e-06 ± 3.19e-07,0.708021 ± 0.00638,0.827613 ± 0.042
A4_compact_hilbert_aabb,C0_uniform,D3,E8,320.0,6301.18 ± 1.83e+03,1.20396e-05 ± 1.63e-05,0.762578 ± 0.0331,2.08372 ± 0.0993
A4_compact_hilbert_aabb,C0_uniform,D3,E8,480.0,5437.33 ± 1.53e+03,3.91999e-06 ± 3.99e-06,0.735469 ± 0.0268,1.84639 ± 0.0876
A4_compact_hilbert_aabb,C0_uniform,D4,E0,320.0,40864.1 ± 7.24e+03,4.26678e-06 ± 5.1e-06,0.80375 ± 0.0219,0.706043 ± 0.023
A4_compact_hilbert_aabb,C0_uniform,D4,E0,480.0,44425.2 ± 8.41e+03,1.72964e-06 ± 2.01e-06,0.750677 ± 0.0198,0.599212 ± 0.0147
A4_compact_hilbert_aabb,C0_uniform,D4,E1,320.0,1.09989e+06 ± 3.11e+05,3.13877e-05 ± 3.48e-05,0.783203 ± 0.0574,1.61856 ± 0.262
A4_compact_hilbert_aabb,C0_uniform,D4,E1,480.0,1.46632e+06 ± 5.36e+05,4.49205e-05 ± 4.63e-05,0.737656 ± 0.0337,1.40689 ± 0.155
A4_compact_hilbert_aabb,C0_uniform,D4,E2,320.0,7.97912e+06 ± 2.73e+06,0.000103269 ± 0.000131,0.763594 ± 0.0873,2.68156 ± 0.736
A4_compact_hilbert_aabb,C0_uniform,D4,E2,480.0,1.06591e+07 ± 4.64e+06,8.27618e-05 ± 8.99e-05,0.736979 ± 0.0911,2.29132 ± 0.508
A4_compact_hilbert_aabb,C0_uniform,D4,E5,320.0,910.38 ± 29.4,8.95035e-08 ± 1.33e-07,0.847734 ± 0.00739,0.195662 ± 0.00195
A4_compact_hilbert_aabb,C0_uniform,D4,E5,480.0,920.765 ± 13.7,3.6719e-08 ± 4.45e-08,0.823906 ± 0.00647,0.157198 ± 0.00183
A4_compact_hilbert_aabb,C0_uniform,D4,E6,320.0,2182.08 ± 6.95,1.62059e-07 ± 2.24e-07,0.826016 ± 0.00558,0.294019 ± 0.00106
A4_compact_hilbert_aabb,C0_uniform,D4,E6,480.0,2366.99 ± 9.05,6.61643e-08 ± 7.47e-08,0.801094 ± 0.00729,0.248403 ± 0.000807
A4_compact_hilbert_aabb,C0_uniform,D4,E7,320.0,4590.04 ± 19.6,9.39806e-08 ± 8.94e-08,0.855078 ± 0.00608,0.358201 ± 0.00171
A4_compact_hilbert_aabb,C0_uniform,D4,E7,480.0,4600.46 ± 21.1,6.19034e-08 ± 6.74e-08,0.811458 ± 0.00418,0.283907 ± 0.00048
A4_compact_hilbert_aabb,C0_uniform,D4,E8,320.0,44575.8 ± 7.13e+03,3.05516e-06 ± 3.63e-06,0.813203 ± 0.0242,0.632599 ± 0.0233
A4_compact_hilbert_aabb,C0_uniform,D4,E8,480.0,48676.4 ± 1.17e+04,2.07347e-06 ± 2.96e-06,0.784271 ± 0.0217,0.542281 ± 0.0207
A4_compact_hilbert_aabb,C1_monotone_half,D0,E0,256.0,110.998 ± 30.9,5.33212e-05 ± 5.74e-05,0.655273 ± 0.0516,1.53802 ± 0.0857
A4_compact_hilbert_aabb,C1_monotone_half,D0,E0,384.0,128.611 ± 88.8,9.89638e-06 ± 3.65e-06,0.54388 ± 0.019,1.48234 ± 0.0527
A4_compact_hilbert_aabb,C1_monotone_half,D0,E1,256.0,1404.29 ± 639,0.000328451 ± 0.000289,0.886914 ± 0.0285,1.88095 ± 0.13
A4_compact_hilbert_aabb,C1_monotone_half,D0,E1,384.0,2060.96 ± 1.57e+03,6.75952e-05 ± 8.09e-05,0.801758 ± 0.0479,1.77457 ± 0.126
A4_compact_hilbert_aabb,C1_monotone_half,D0,E2,256.0,11393.5 ± 5.16e+03,0.000351397 ± 0.000225,0.925391 ± 0.024,2.1225 ± 0.206
A4_compact_hilbert_aabb,C1_monotone_half,D0,E2,384.0,15653.3 ± 1.08e+04,0.00027761 ± 0.0004,0.854492 ± 0.0475,1.9998 ± 0.174
A4_compact_hilbert_aabb,C1_monotone_half,D0,E5,256.0,6.84424 ± 0.00171,3.756e-06 ± 6.1e-07,0.851855 ± 0.000542,0.72879 ± 0.000167
A4_compact_hilbert_aabb,C1_monotone_half,D0,E5,384.0,6.35339 ± 0.00294,1.05364e-06 ± 1.06e-07,0.753385 ± 0.00161,0.609684 ± 0.000255
A4_compact_hilbert_aabb,C1_monotone_half,D0,E6,256.0,14.6757 ± 0,3.9059e-06 ± 1.54e-08,0.825879 ± 0.00133,0.732225 ± 0.00243
A4_compact_hilbert_aabb,C1_monotone_half,D0,E6,384.0,16.0264 ± 0,2.1328e-06 ± 8.69e-07,0.724089 ± 0.00237,0.684326 ± 0.000518
A4_compact_hilbert_aabb,C1_monotone_half,D0,E7,256.0,6.14849 ± 0.728,1.10458e-05 ± 7.9e-06,0.875391 ± 0.00319,0.726722 ± 0.0149
A4_compact_hilbert_aabb,C1_monotone_half,D0,E7,384.0,6.14849 ± 0.728,3.17728e-06 ± 4.8e-08,0.844727 ± 0.00543,0.635089 ± 0.0121
A4_compact_hilbert_aabb,C1_monotone_half,D0,E8,256.0,90.0757 ± 58.8,4.51346e-06 ± 4.3e-06,0.715137 ± 0.0357,1.26103 ± 0.126
A4_compact_hilbert_aabb,C1_monotone_half,D0,E8,384.0,131.706 ± 88.4,3.27601e-06 ± 1.87e-06,0.605534 ± 0.0491,1.19846 ± 0.0823
A4_compact_hilbert_aabb,C1_monotone_half,D1,E0,269.0,12478.6 ± 4.27e+03,3.21587e-05 ± 2.49e-05,0.610874 ± 0.0607,2.20804 ± 0.113
A4_compact_hilbert_aabb,C1_monotone_half,D1,E0,403.0,21592 ± 9.45e+03,9.14439e-06 ± 4.33e-06,0.537469 ± 0.0426,2.18076 ± 0.101
A4_compact_hilbert_aabb,C1_monotone_half,D1,E1,269.0,155914 ± 1.08e+05,0.000238669 ± 0.000127,0.805669 ± 0.0419,3.31763 ± 0.499
A4_compact_hilbert_aabb,C1_monotone_half,D1,E1,403.0,388750 ± 2.2e+05,6.5402e-05 ± 4.85e-05,0.75763 ± 0.0372,3.41396 ± 0.708
A4_compact_hilbert_aabb,C1_monotone_half,D1,E2,269.0,1.05562e+06 ± 7.54e+05,0.000522524 ± 0.000629,0.860781 ± 0.0369,4.82033 ± 1.13
A4_compact_hilbert_aabb,C1_monotone_half,D1,E2,403.0,2.80022e+06 ± 1.93e+06,0.000318826 ± 0.000205,0.825248 ± 0.036,5.057 ± 1.5
A4_compact_hilbert_aabb,C1_monotone_half,D1,E5,269.0,392.169 ± 132,4.07767e-06 ± 3.41e-06,0.812175 ± 0.0414,0.72721 ± 0.0721
A4_compact_hilbert_aabb,C1_monotone_half,D1,E5,403.0,401.906 ± 175,7.63137e-07 ± 6.1e-07,0.740695 ± 0.0202,0.600955 ± 0.0809
A4_compact_hilbert_aabb,C1_monotone_half,D1,E6,269.0,841.651 ± 293,6.7757e-06 ± 7.19e-06,0.777416 ± 0.0168,0.832077 ± 0.0651
A4_compact_hilbert_aabb,C1_monotone_half,D1,E6,403.0,877.333 ± 385,3.7365e-06 ± 2.27e-06,0.705583 ± 0.0134,0.745301 ± 0.0674
A4_compact_hilbert_aabb,C1_monotone_half,D1,E7,269.0,335.412 ± 139,1.25513e-05 ± 4.63e-06,0.713011 ± 0.0104,0.787364 ± 0.0399
A4_compact_hilbert_aabb,C1_monotone_half,D1,E7,403.0,585.613 ± 386,2.78085e-06 ± 1.64e-06,0.651923 ± 0.0363,0.722054 ± 0.0205
A4_compact_hilbert_aabb,C1_monotone_half,D1,E8,269.0,13689 ± 7.79e+03,7.21072e-06 ± 9.53e-06,0.71645 ± 0.0811,1.87601 ± 0.219
A4_compact_hilbert_aabb,C1_monotone_half,D1,E8,403.0,20311.2 ± 1.29e+04,3.21652e-06 ± 2.61e-06,0.601179 ± 0.0531,1.82071 ± 0.131
A4_compact_hilbert_aabb,C1_monotone_half,D2,E0,294.0,22736 ± 8.18e+03,4.8208e-05 ± 5.95e-05,0.620323 ± 0.0541,3.31542 ± 0.336
A4_compact_hilbert_aabb,C1_monotone_half,D2,E0,442.0,26492.6 ± 1.21e+04,1.04623e-05 ± 5.09e-06,0.59276 ± 0.0383,3.35351 ± 0.173
A4_compact_hilbert_aabb,C1_monotone_half,D2,E1,294.0,295784 ± 1.6e+05,0.000296967 ± 0.000455,0.795238 ± 0.0504,5.52237 ± 1.26
A4_compact_hilbert_aabb,C1_monotone_half,D2,E1,442.0,321365 ± 4.52e+04,0.00012766 ± 0.000167,0.760181 ± 0.0436,5.78751 ± 1.61
A4_compact_hilbert_aabb,C1_monotone_half,D2,E2,294.0,2.02161e+06 ± 8.84e+05,0.000331484 ± 0.000426,0.863095 ± 0.0605,8.78738 ± 2.92
A4_compact_hilbert_aabb,C1_monotone_half,D2,E2,442.0,2.34018e+06 ± 4.7e+05,7.05939e-05 ± 4.88e-05,0.822624 ± 0.044,9.58195 ± 3.95
A4_compact_hilbert_aabb,C1_monotone_half,D2,E5,294.0,627.606 ± 156,7.54552e-06 ± 4.25e-06,0.820153 ± 0.0227,0.935286 ± 0.0692
A4_compact_hilbert_aabb,C1_monotone_half,D2,E5,442.0,816.792 ± 303,5.20269e-07 ± 2.9e-07,0.720249 ± 0.0138,0.964327 ± 0.065
A4_compact_hilbert_aabb,C1_monotone_half,D2,E6,294.0,1356.03 ± 337,1.31546e-05 ± 8.06e-06,0.784184 ± 0.0167,1.12755 ± 0.101
A4_compact_hilbert_aabb,C1_monotone_half,D2,E6,442.0,1766.61 ± 665,2.16738e-06 ± 7.47e-07,0.694287 ± 0.014,1.15124 ± 0.0734
A4_compact_hilbert_aabb,C1_monotone_half,D2,E7,294.0,591.569 ± 451,1.40882e-05 ± 6.98e-06,0.71352 ± 0.0203,0.964882 ± 0.033
A4_compact_hilbert_aabb,C1_monotone_half,D2,E7,442.0,713.43 ± 222,2.55691e-06 ± 1.63e-06,0.686652 ± 0.0196,0.915022 ± 0.0226
A4_compact_hilbert_aabb,C1_monotone_half,D2,E8,294.0,24495.6 ± 1.41e+03,7.95295e-06 ± 9.72e-06,0.754422 ± 0.0356,3.08585 ± 0.448
A4_compact_hilbert_aabb,C1_monotone_half,D2,E8,442.0,25422.9 ± 4.6e+03,6.69405e-06 ± 4.48e-06,0.669627 ± 0.0506,3.10074 ± 0.198
A4_compact_hilbert_aabb,C1_monotone_half,D3,E0,320.0,26760.6 ± 1.28e+04,2.36653e-05 ± 1.95e-05,0.644531 ± 0.0608,4.31 ± 0.408
A4_compact_hilbert_aabb,C1_monotone_half,D3,E0,480.0,35043.3 ± 5.32e+03,1.11874e-05 ± 6.43e-06,0.60724 ± 0.0341,4.36088 ± 0.0529
A4_compact_hilbert_aabb,C1_monotone_half,D3,E1,320.0,287935 ± 9.61e+04,0.000351199 ± 0.000406,0.804219 ± 0.0568,7.44318 ± 1.92
A4_compact_hilbert_aabb,C1_monotone_half,D3,E1,480.0,378268 ± 2.15e+05,0.000202402 ± 0.000188,0.770677 ± 0.037,7.73488 ± 2.4
A4_compact_hilbert_aabb,C1_monotone_half,D3,E2,320.0,1.92884e+06 ± 8.49e+05,0.000271892 ± 0.000432,0.862031 ± 0.057,12.1285 ± 4.58
A4_compact_hilbert_aabb,C1_monotone_half,D3,E2,480.0,2.85453e+06 ± 1.98e+06,0.00013207 ± 9.62e-05,0.83151 ± 0.0381,13.1287 ± 6.09
A4_compact_hilbert_aabb,C1_monotone_half,D3,E5,320.0,744.889 ± 124,2.81958e-06 ± 1.83e-06,0.801562 ± 0.0159,1.24412 ± 0.0928
A4_compact_hilbert_aabb,C1_monotone_half,D3,E5,480.0,713.891 ± 238,7.69845e-07 ± 2.73e-07,0.726458 ± 0.0154,1.1605 ± 0.113
A4_compact_hilbert_aabb,C1_monotone_half,D3,E6,320.0,1586.7 ± 248,3.53798e-06 ± 1.48e-06,0.770391 ± 0.0121,1.48354 ± 0.111
A4_compact_hilbert_aabb,C1_monotone_half,D3,E6,480.0,1678.04 ± 374,3.5795e-06 ± 3.1e-06,0.700365 ± 0.00692,1.44741 ± 0.0962
A4_compact_hilbert_aabb,C1_monotone_half,D3,E7,320.0,713.43 ± 222,1.3565e-05 ± 6.94e-06,0.738516 ± 0.0178,1.14749 ± 0.0506
A4_compact_hilbert_aabb,C1_monotone_half,D3,E7,480.0,818.604 ± 152,2.73836e-06 ± 1.99e-06,0.699531 ± 0.0245,1.06119 ± 0.0278
A4_compact_hilbert_aabb,C1_monotone_half,D3,E8,320.0,22214.6 ± 4.48e+03,8.08225e-06 ± 8.48e-06,0.771641 ± 0.0475,3.99954 ± 0.319
A4_compact_hilbert_aabb,C1_monotone_half,D3,E8,480.0,30779.1 ± 1.31e+04,4.8608e-06 ± 4.68e-06,0.679479 ± 0.0449,4.1083 ± 0.317
A4_compact_hilbert_aabb,C1_monotone_half,D4,E0,320.0,32498.4 ± 5.12e+03,1.80681e-06 ± 2.36e-06,0.697891 ± 0.0383,1.39167 ± 0.0647
A4_compact_hilbert_aabb,C1_monotone_half,D4,E0,480.0,35300.6 ± 5.05e+03,1.64265e-06 ± 1.83e-06,0.613646 ± 0.0131,1.31513 ± 0.05
A4_compact_hilbert_aabb,C1_monotone_half,D4,E1,320.0,785789 ± 2.25e+05,4.78885e-05 ± 8.72e-05,0.914922 ± 0.049,1.88546 ± 0.148
A4_compact_hilbert_aabb,C1_monotone_half,D4,E1,480.0,1.00135e+06 ± 3.61e+05,5.70401e-05 ± 4.96e-05,0.85776 ± 0.0365,1.76194 ± 0.161
A4_compact_hilbert_aabb,C1_monotone_half,D4,E2,320.0,5.64307e+06 ± 1.95e+06,0.000310823 ± 0.000603,0.943516 ± 0.0308,2.39254 ± 0.259
A4_compact_hilbert_aabb,C1_monotone_half,D4,E2,480.0,7.57358e+06 ± 3.32e+06,0.000263631 ± 0.000234,0.921667 ± 0.0228,2.1774 ± 0.308
A4_compact_hilbert_aabb,C1_monotone_half,D4,E5,320.0,883.224 ± 16.8,6.74762e-08 ± 4.03e-08,0.858516 ± 0.00849,0.609684 ± 0.0301
A4_compact_hilbert_aabb,C1_monotone_half,D4,E5,480.0,880.583 ± 15.7,2.81166e-08 ± 1.18e-08,0.82875 ± 0.002,0.509739 ± 0.00183
A4_compact_hilbert_aabb,C1_monotone_half,D4,E6,320.0,1669.99 ± 29.1,1.23117e-07 ± 8.98e-08,0.818047 ± 0.00195,0.651583 ± 0.00472
A4_compact_hilbert_aabb,C1_monotone_half,D4,E6,480.0,1692.44 ± 29.5,5.61344e-08 ± 2.46e-08,0.788698 ± 0.000812,0.567846 ± 0.00227
A4_compact_hilbert_aabb,C1_monotone_half,D4,E7,320.0,2463.66 ± 7.21,1.19335e-07 ± 1.3e-07,0.892656 ± 0.00712,0.628651 ± 0.0044
A4_compact_hilbert_aabb,C1_monotone_half,D4,E7,480.0,2528.28 ± 84.4,7.53703e-08 ± 1.07e-07,0.856042 ± 0.0154,0.536939 ± 0.00529
A4_compact_hilbert_aabb,C1_monotone_half,D4,E8,320.0,37034.8 ± 3.21e+03,1.90184e-06 ± 1.83e-06,0.757344 ± 0.0604,1.18353 ± 0.136
A4_compact_hilbert_aabb,C1_monotone_half,D4,E8,480.0,40950.3 ± 5.75e+03,1.38697e-06 ± 1.01e-06,0.677135 ± 0.0278,1.09742 ± 0.061
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E0,256.0,38.2083 ± 37.6,5.33678e-05 ± 3.5e-05,0.783398 ± 0.0196,0.728544 ± 0.0307
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E0,384.0,68.7258 ± 86.4,1.62203e-05 ± 8e-06,0.726237 ± 0.00641,0.661826 ± 0.0272
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E1,256.0,2399.62 ± 1.62e+03,0.000254918 ± 0.000234,0.813867 ± 0.0461,1.3596 ± 0.0661
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E1,384.0,3542.36 ± 3.7e+03,8.09318e-05 ± 5.86e-05,0.765169 ± 0.0421,1.21658 ± 0.0789
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E2,256.0,13310.1 ± 7.84e+03,0.000613501 ± 0.000665,0.859277 ± 0.0279,1.88381 ± 0.0749
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E2,384.0,25006.8 ± 2.17e+04,9.94599e-05 ± 0.000102,0.813542 ± 0.041,1.75715 ± 0.203
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E5,256.0,0.788814 ± 0.0934,1.40032e-06 ± 1.77e-07,0.881348 ± 0.00155,0.178205 ± 0.00144
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E5,384.0,0.723207 ± 0.0606,5.57182e-07 ± 7.22e-08,0.889909 ± 0.00138,0.149286 ± 0.000706
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E6,256.0,0.723422 ± 0,2.36036e-06 ± 0,0.890039 ± 0.00157,0.259471 ± 0.000203
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E6,384.0,0.824895 ± 0,1.35774e-06 ± 5.57e-07,0.84375 ± 0.000495,0.22 ± 0.000424
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E7,256.0,55.6996 ± 0,9.88945e-06 ± 4.42e-06,0.838477 ± 0.00295,0.296169 ± 0.00101
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E7,384.0,5.01874 ± 0,2.7881e-06 ± 2.3e-08,0.805143 ± 0.00168,0.235597 ± 0.000544
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E8,256.0,52.2648 ± 36.1,4.81425e-06 ± 1.88e-06,0.775098 ± 0.0202,0.642643 ± 0.0357
A4_compact_hilbert_aabb,C2_occupancy_floor1,D0,E8,384.0,41.0594 ± 37.3,8.1318e-06 ± 6.76e-06,0.770182 ± 0.0168,0.584252 ± 0.0467
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E0,269.0,7530.81 ± 2.18e+03,4.75631e-05 ± 5.73e-05,0.784572 ± 0.026,1.86131 ± 0.109
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E0,403.0,13980.7 ± 1.26e+04,1.57883e-05 ± 9.67e-06,0.752543 ± 0.0225,1.71948 ± 0.112
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E1,269.0,361109 ± 3.44e+05,0.000275581 ± 0.000169,0.793587 ± 0.0226,3.42512 ± 0.579
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E1,403.0,839843 ± 7.53e+05,9.20314e-05 ± 4.76e-05,0.739826 ± 0.0352,3.49671 ± 0.822
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E2,269.0,2.67216e+06 ± 2.5e+06,0.000402337 ± 0.000231,0.843773 ± 0.0775,5.53536 ± 0.942
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E2,403.0,6.17369e+06 ± 6.38e+06,0.000373032 ± 0.000229,0.807072 ± 0.0258,5.25784 ± 1.76
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E5,269.0,310.585 ± 208,2.56503e-06 ± 9.51e-07,0.820167 ± 0.0167,0.416173 ± 0.0185
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E5,403.0,232.776 ± 133,5.26988e-07 ± 2.65e-07,0.809119 ± 0.0231,0.362016 ± 0.00597
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E6,269.0,660.738 ± 440,7.02296e-06 ± 6.69e-06,0.787546 ± 0.0209,0.544857 ± 0.0203
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E6,403.0,502.411 ± 288,1.76379e-06 ± 1.14e-06,0.772581 ± 0.0117,0.464748 ± 0.0209
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E7,269.0,1177.83 ± 1.39e+03,1.39028e-05 ± 8.47e-06,0.792937 ± 0.0167,0.581627 ± 0.137
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E7,403.0,542.288 ± 342,2.31823e-06 ± 9.62e-07,0.794727 ± 0.00609,0.459158 ± 0.0124
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E8,269.0,7783.75 ± 3.41e+03,1.39247e-05 ± 1.87e-05,0.795167 ± 0.0428,1.62738 ± 0.224
A4_compact_hilbert_aabb,C2_occupancy_floor1,D1,E8,403.0,12105.3 ± 8.62e+03,6.67179e-06 ± 8.99e-06,0.77227 ± 0.0276,1.51216 ± 0.226
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E0,294.0,7226.5 ± 2.94e+03,1.59883e-05 ± 1.2e-05,0.756037 ± 0.0209,2.27402 ± 0.104
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E0,442.0,12375.4 ± 1.36e+04,1.04637e-05 ± 5.58e-06,0.754921 ± 0.0207,2.04121 ± 0.0898
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E1,294.0,428012 ± 2.72e+05,0.00020537 ± 0.000188,0.773554 ± 0.029,4.58259 ± 0.715
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E1,442.0,706006 ± 6.07e+05,7.28189e-05 ± 5.86e-05,0.769966 ± 0.0376,4.44026 ± 0.747
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E2,294.0,3.21421e+06 ± 2.18e+06,0.000431713 ± 0.000575,0.78699 ± 0.0486,7.30672 ± 1.43
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E2,442.0,5.59405e+06 ± 4.76e+06,8.66249e-05 ± 8.45e-05,0.814423 ± 0.0585,7.10876 ± 2.22
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E5,294.0,157.547 ± 131,2.73298e-06 ± 1.22e-06,0.829252 ± 0.0179,0.511097 ± 0.0153
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E5,442.0,89.0165 ± 21.9,5.31039e-07 ± 2.03e-07,0.835351 ± 0.00498,0.450265 ± 0.0146
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E6,294.0,337.119 ± 280,4.00071e-06 ± 1.79e-06,0.797959 ± 0.0149,0.662186 ± 0.0246
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E6,442.0,205.872 ± 57.4,1.2574e-06 ± 3.31e-07,0.8056 ± 0.00517,0.554289 ± 0.0178
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E7,294.0,570.722 ± 174,1.53546e-05 ± 5.33e-06,0.826956 ± 0.0118,0.657586 ± 0.0151
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E7,442.0,568.03 ± 194,1.82793e-06 ± 1.6e-06,0.805995 ± 0.00803,0.570983 ± 0.014
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E8,294.0,10914.7 ± 7.87e+03,1.12151e-05 ± 1.73e-05,0.797534 ± 0.046,2.17153 ± 0.245
A4_compact_hilbert_aabb,C2_occupancy_floor1,D2,E8,442.0,8319.33 ± 7.52e+03,5.49771e-06 ± 5.23e-06,0.77517 ± 0.00715,1.87389 ± 0.164
