runlist,algorithm_id,method,bit_rule,bit_allocator,contamination_id,contamination_mode,geometry_id,point_count,clean_point_count,seed,frame_estimator,sort_seconds_off,sort_seconds_all,sort_seconds_all_minus_off,sort_seconds_all_minus_off_percent,miad_off,miad_all,miad_all_minus_off,miad_all_minus_off_percent,m1_l1_locality_off,m1_l1_locality_all,m1_l1_locality_all_minus_off,m1_l1_locality_all_minus_off_percent,l1_locality_off,l1_locality_all,l1_locality_all_minus_off,l1_locality_all_minus_off_percent,m1_l2_locality_off,m1_l2_locality_all,m1_l2_locality_all_minus_off,m1_l2_locality_all_minus_off_percent,l2_locality_off,l2_locality_all,l2_locality_all_minus_off,l2_locality_all_minus_off_percent,recall_8_64_off,recall_8_64_all,recall_8_64_all_minus_off,recall_8_64_all_minus_off_percent,block_read_mean_off,block_read_mean_all,block_read_mean_all_minus_off,block_read_mean_all_minus_off_percent,block_read_p95_off,block_read_p95_all,block_read_p95_all_minus_off,block_read_p95_all_minus_off_percent,cache_miss_rate_off,cache_miss_rate_all,cache_miss_rate_all_minus_off,cache_miss_rate_all_minus_off_percent,kendall_tau_clean_off,kendall_tau_clean_all,kendall_tau_clean_all_minus_off,kendall_tau_clean_all_minus_off_percent,frame_angle_rad_off,frame_angle_rad_all,frame_angle_rad_all_minus_off,frame_angle_rad_all_minus_off_percent
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E7,480.0,384.0,0.0,det_mcd,0.001931534,0.007612268,0.005680734,294.10478925,1.05231469458,0.477089247334,-0.575225447249,-54.662873208,135.174230193,74.0078964888,-61.1663337046,-45.2499959623,135.174230193,74.0078964888,-61.1663337046,-45.2499959623,1.84595092791e-05,5.65694639198e-06,-1.28025628871e-05,-69.3548387097,1.84595092791e-05,5.65694639198e-06,-1.28025628871e-05,-69.3548387097,0.972916666667,0.778125,-0.194791666667,-20.0214132762,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E7,480.0,384.0,1.0,det_mcd,0.003019977,0.006815019,0.003795042,125.664599432,1.01979578393,0.457477117598,-0.562318666333,-55.1403207577,188.233313776,105.747239485,-82.4860742919,-43.8211879911,188.233313776,105.747239485,-82.4860742919,-43.8211879911,1.59423034683e-05,8.76826690757e-06,-7.17403656074e-06,-45,1.59423034683e-05,8.76826690757e-06,-7.17403656074e-06,-45,0.975520833333,0.8125,-0.163020833333,-16.7111585691,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E7,480.0,384.0,2.0,det_mcd,0.001538312,0.005768972,0.00423066,275.019631908,1.06316956686,0.505273891567,-0.557895675294,-52.4747596887,233.181475504,88.5134936117,-144.667981892,-62.040941108,233.181475504,88.5134936117,-144.667981892,-62.040941108,1.84595092791e-05,1.06282023122e-05,-7.83130696689e-06,-42.4242424242,1.84595092791e-05,1.06282023122e-05,-7.83130696689e-06,-42.4242424242,0.97265625,0.8171875,-0.15546875,-15.983935743,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E7,480.0,384.0,3.0,det_mcd,0.003417928,0.007751311,0.004333383,126.78391704,1.01853597457,0.497701793187,-0.520834181386,-51.135570504,204.363168912,79.4155233875,-124.947645525,-61.1400019826,204.363168912,79.4155233875,-124.947645525,-61.1400019826,1.84595092791e-05,7.62457991963e-06,-1.08349293595e-05,-58.6956521739,1.84595092791e-05,7.62457991963e-06,-1.08349293595e-05,-58.6956521739,0.967447916667,0.8046875,-0.162760416667,-16.8236877524,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E7,480.0,384.0,4.0,det_mcd,0.001904433,0.007528019,0.005623586,295.289254072,1.06962087103,0.45036311538,-0.619257755654,-57.8950703398,164.227811626,59.2000813756,-105.02773025,-63.9524628688,164.227811626,59.2000813756,-105.02773025,-63.9524628688,1.84595092791e-05,5.56715359211e-06,-1.2892355687e-05,-69.8412698413,1.84595092791e-05,5.56715359211e-06,-1.2892355687e-05,-69.8412698413,0.978125,0.784114583333,-0.194010416667,-19.8349307774,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,320.0,256.0,0.0,det_mcd,0.00111895,0.0037589,0.00263995,235.931006747,4.37002618326,2.00884855924,-2.36117762402,-54.0312008441,39128.32831,12218.9341999,-26909.3941101,-68.7721537626,39128.32831,12218.9341999,-26909.3941101,-68.7721537626,7.73251948532e-05,7.64540498242e-06,-6.96797898708e-05,-90.1126599203,7.73251948532e-05,7.64540498242e-06,-6.96797898708e-05,-90.1126599203,0.85546875,0.759765625,-0.095703125,-11.1872146119,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,320.0,256.0,1.0,det_mcd,0.000929834,0.004603547,0.003673713,395.093425278,4.13219440973,1.70026164384,-2.43193276589,-58.8532998391,22305.3884905,3063.97015246,-19241.4183381,-86.2635427589,22305.3884905,3063.97015246,-19241.4183381,-86.2635427589,1.07407802253e-05,1.07407802253e-05,0,0,1.07407802253e-05,1.07407802253e-05,0,0,0.771484375,0.724609375,-0.046875,-6.07594936709,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,320.0,256.0,2.0,det_mcd,0.001120264,0.003872935,0.002752671,245.716277592,4.09242387304,1.90726350097,-2.18516037206,-53.3952601161,32548.2177471,8137.05443676,-24411.1633103,-75,32548.2177471,8137.05443676,-24411.1633103,-75,2.95949590039e-06,5.91899180078e-06,2.95949590039e-06,100,2.95949590039e-06,5.91899180078e-06,2.95949590039e-06,100,0.851171875,0.748828125,-0.10234375,-12.0238641579,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,320.0,256.0,3.0,det_mcd,0.00087987,0.004137465,0.003257595,370.235943946,4.01919246835,2.23915358191,-1.78003888643,-44.2884708919,26428.2729269,5898.22751465,-20530.0454123,-77.6821303043,26428.2729269,5898.22751465,-20530.0454123,-77.6821303043,2.14921512858e-06,1.7699418706e-06,-3.79273257986e-07,-17.6470588235,2.14921512858e-06,1.7699418706e-06,-3.79273257986e-07,-17.6470588235,0.69921875,0.64765625,-0.0515625,-7.37430167598,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,320.0,256.0,4.0,det_mcd,0.001298299,0.004055591,0.002757292,212.377272108,4.40669617863,2.28898526805,-2.11771091058,-48.0566579754,38301.1867711,28684.8379012,-9616.34886992,-25.1071825199,38301.1867711,28684.8379012,-9616.34886992,-25.1071825199,2.45486670676e-05,5.59696212152e-06,-1.89517049461e-05,-77.2005457319,2.45486670676e-05,5.59696212152e-06,-1.89517049461e-05,-77.2005457319,0.768359375,0.73046875,-0.037890625,-4.93136756482,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,480.0,384.0,0.0,det_mcd,0.001791339,0.006696305,0.004904966,273.815620606,4.60510389262,2.19149166693,-2.41361222569,-52.4116780418,50006.3566976,17808.4893212,-32197.8673764,-64.3875489093,50006.3566976,17808.4893212,-32197.8673764,-64.3875489093,3.58131440423e-06,9.42451159007e-07,-2.63886324522e-06,-73.6842105263,3.58131440423e-06,9.42451159007e-07,-2.63886324522e-06,-73.6842105263,0.72578125,0.687239583333,-0.0385416666667,-5.31036957302,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,480.0,384.0,1.0,det_mcd,0.001688506,0.007769415,0.006080909,360.13546887,3.98860369856,1.97145535693,-2.01714834163,-50.5727942427,34963.016261,9536.07793421,-25426.9383268,-72.7252424018,34963.016261,9536.07793421,-25426.9383268,-72.7252424018,1.39485058843e-05,8.91785999931e-06,-5.03064588495e-06,-36.0658405043,1.39485058843e-05,8.91785999931e-06,-5.03064588495e-06,-36.0658405043,0.717447916667,0.65078125,-0.0666666666667,-9.29219600726,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,480.0,384.0,2.0,det_mcd,0.002428441,0.006145123,0.003716682,153.04806664,4.14756139504,1.83294423731,-2.31461715773,-55.8067003059,45974.6918212,11222.5915094,-34752.1003118,-75.5896318934,45974.6918212,11222.5915094,-34752.1003118,-75.5896318934,5.91899180078e-06,5.91899180078e-06,0,0,5.91899180078e-06,5.91899180078e-06,0,0,0.742447916667,0.6609375,-0.0815104166667,-10.9786039986,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,480.0,384.0,3.0,det_mcd,0.001557339,0.005838233,0.004280894,274.885172721,3.98939819328,1.77701854261,-2.21237965067,-55.4564759766,25546.7200459,6174.58714615,-19372.1328997,-75.83021564,25546.7200459,6174.58714615,-19372.1328997,-75.83021564,1.92143952716e-06,1.22348485987e-06,-6.97954667298e-07,-36.3245711057,1.92143952716e-06,1.22348485987e-06,-6.97954667298e-07,-36.3245711057,0.724739583333,0.626822916667,-0.0979166666667,-13.5106000719,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D3,uniform_bbox,E8,480.0,384.0,4.0,det_mcd,0.001782202,0.005980982,0.00419878,235.595067226,3.97881875116,1.75626312283,-2.22255562833,-55.8596851813,29826.8840075,9571.02268922,-20255.8613183,-67.9114228399,29826.8840075,9571.02268922,-20255.8613183,-67.9114228399,1.01072867978e-05,7.18149325106e-06,-2.92579354673e-06,-28.9473684211,1.01072867978e-05,7.18149325106e-06,-2.92579354673e-06,-28.9473684211,0.7796875,0.678385416667,-0.101302083333,-12.9926519706,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,320.0,256.0,0.0,det_mcd,0.000963858,0.004258705,0.003294847,341.839461829,1.25933618082,0.593759933346,-0.665576247472,-52.8513559453,25307.201573,26547.2654857,1240.0639127,4.90004360667,25307.201573,26547.2654857,1240.0639127,4.90004360667,2.34867150989e-06,4.72625028554e-06,2.37757877565e-06,101.2307922,2.34867150989e-06,4.72625028554e-06,2.37757877565e-06,101.2307922,0.803125,0.73515625,-0.06796875,-8.46303501946,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,320.0,256.0,1.0,det_mcd,0.001183734,0.003961573,0.002777839,234.667501314,1.18653839295,0.617148550857,-0.569389842089,-47.9874773099,28677.8234411,28677.8234411,0,0,28677.8234411,28677.8234411,0,0,3.13410270985e-06,9.09925319981e-06,5.96515048996e-06,190.330408484,3.13410270985e-06,9.09925319981e-06,5.96515048996e-06,190.330408484,0.766796875,0.734765625,-0.03203125,-4.17727967397,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,320.0,256.0,2.0,det_mcd,0.001405101,0.003212075,0.001806974,128.601004483,1.17675178359,0.640008129906,-0.536743653682,-45.6123084892,36057.9476637,36057.9476637,0,0,36057.9476637,36057.9476637,0,0,9.08824677217e-06,2.40356425275e-05,1.49473957553e-05,164.46951904,9.08824677217e-06,2.40356425275e-05,1.49473957553e-05,164.46951904,0.757421875,0.760546875,0.003125,0.412583806086,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,320.0,256.0,3.0,det_mcd,0.001364094,0.003289743,0.001925649,141.166884394,1.22384592028,0.632163168058,-0.591682752222,-48.3461800556,25378.9156827,25214.1102554,-164.805427258,-0.649379308864,25378.9156827,25214.1102554,-164.805427258,-0.649379308864,2.39379775008e-06,6.52853931841e-07,-1.74094381824e-06,-72.7272727273,2.39379775008e-06,6.52853931841e-07,-1.74094381824e-06,-72.7272727273,0.765625,0.7328125,-0.0328125,-4.28571428571,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,320.0,256.0,4.0,det_mcd,0.001281267,0.004360056,0.003078789,240.292538558,1.25756097367,0.62114572281,-0.636415250861,-50.6071088548,28875.7058249,28875.7058249,0,0,28875.7058249,28875.7058249,0,0,4.27757078848e-06,8.98049459265e-06,4.70292380417e-06,109.943798402,4.27757078848e-06,8.98049459265e-06,4.70292380417e-06,109.943798402,0.742578125,0.687890625,-0.0546875,-7.36454497633,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,480.0,384.0,0.0,det_mcd,0.001749781,0.005890572,0.004140791,236.646243158,1.14172873711,0.558855519437,-0.582873217676,-51.0518128106,35593.6397602,31898.0093208,-3695.6304394,-10.382839362,35593.6397602,31898.0093208,-3695.6304394,-10.382839362,2.42715259909e-06,5.20393973779e-06,2.7767871387e-06,114.40513216,2.42715259909e-06,5.20393973779e-06,2.7767871387e-06,114.40513216,0.6734375,0.631510416667,-0.0419270833333,-6.22583139985,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,480.0,384.0,1.0,det_mcd,0.00184452,0.006029855,0.004185335,226.906458049,1.14206614913,0.545277679327,-0.596788469805,-52.2551579222,30068.8793017,26941.311101,-3127.56820066,-10.401346087,30068.8793017,26941.311101,-3127.56820066,-10.401346087,9.42552036141e-07,3.31166931617e-07,-6.11385104524e-07,-64.8648648649,9.42552036141e-07,3.31166931617e-07,-6.11385104524e-07,-64.8648648649,0.719270833333,0.636979166667,-0.0822916666667,-11.4409847936,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,480.0,384.0,2.0,det_mcd,0.001582315,0.005855104,0.004272789,270.034032415,1.10279607327,0.562248121049,-0.540547952226,-49.0161295751,38476.4537581,38116.0806047,-360.37315335,-0.936606984667,38476.4537581,38116.0806047,-360.37315335,-0.936606984667,2.05020453724e-06,2.7601843284e-06,7.09979791161e-07,34.6297053911,2.05020453724e-06,2.7601843284e-06,7.09979791161e-07,34.6297053911,0.745572916667,0.686979166667,-0.05859375,-7.85888927698,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,480.0,384.0,3.0,det_mcd,0.002010513,0.006109145,0.004098632,203.860009858,1.298209172,0.577381503629,-0.72082766837,-55.5247708857,27145.1530663,27189.9396085,44.7865421366,0.164989094102,27145.1530663,27189.9396085,44.7865421366,0.164989094102,5.7963296489e-06,8.4796983107e-07,-4.94835981783e-06,-85.370572717,5.7963296489e-06,8.4796983107e-07,-4.94835981783e-06,-85.370572717,0.649479166667,0.573958333333,-0.0755208333333,-11.6279069767,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E0,480.0,384.0,4.0,det_mcd,0.001834651,0.006813136,0.004978485,271.358694378,1.17183441894,0.557528423268,-0.614305995667,-52.4225936481,30058.4864921,30058.4864921,0,0,30058.4864921,30058.4864921,0,0,2.76238327451e-06,1.57387240444e-06,-1.18851087008e-06,-43.0248358742,2.76238327451e-06,1.57387240444e-06,-1.18851087008e-06,-43.0248358742,0.684375,0.643489583333,-0.0408854166667,-5.97412480974,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,320.0,256.0,0.0,det_mcd,0.001105195,0.003879668,0.002774473,251.039228371,3.2601539756,1.37719778606,-1.88295618954,-57.7566643671,743545.115561,740064.534279,-3480.58128133,-0.468106266653,743545.115561,740064.534279,-3480.58128133,-0.468106266653,1.95832896465e-05,8.83114840988e-05,6.87281944524e-05,350.953265223,1.95832896465e-05,8.83114840988e-05,6.87281944524e-05,350.953265223,0.624609375,0.61171875,-0.012890625,-2.06378986867,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,320.0,256.0,1.0,det_mcd,0.001071361,0.004327615,0.003256254,303.936208244,1.51208248893,1.06500547038,-0.447077018541,-29.5669728216,584833.382766,584748.861742,-84.5210242515,-0.0144521545353,584833.382766,584748.861742,-84.5210242515,-0.0144521545353,1.39665986902e-05,1.39665986902e-05,0,0,1.39665986902e-05,1.39665986902e-05,0,0,0.96484375,0.9125,-0.05234375,-5.42510121457,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,320.0,256.0,2.0,det_mcd,0.001062815,0.004409861,0.003347046,314.922728791,1.61789811176,1.05952203352,-0.558376078244,-34.5124377231,532221.696287,531135.480051,-1086.21623582,-0.204090934924,532221.696287,531135.480051,-1086.21623582,-0.204090934924,9.92578105249e-05,7.54662973904e-05,-2.37915131345e-05,-23.9694115846,9.92578105249e-05,7.54662973904e-05,-2.37915131345e-05,-23.9694115846,0.94921875,0.8875,-0.06171875,-6.50205761317,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,320.0,256.0,3.0,det_mcd,0.001013873,0.004356811,0.003342938,329.719599989,1.61834659206,1.10689823295,-0.511448359107,-31.6031412318,689056.595927,689056.595927,0,0,689056.595927,689056.595927,0,0,2.90219809892e-05,0.000110393247252,8.13712662633e-05,280.378056528,2.90219809892e-05,0.000110393247252,8.13712662633e-05,280.378056528,0.918359375,0.889453125,-0.02890625,-3.14759676733,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,320.0,256.0,4.0,det_mcd,0.001111817,0.003443713,0.002331896,209.737393834,1.54819869712,1.08047737651,-0.46772132061,-30.2106778336,738016.61406,734065.951829,-3950.66223112,-0.535308034515,738016.61406,734065.951829,-3950.66223112,-0.535308034515,0.000343662436498,0.000175999242142,-0.000167663194356,-48.7871750153,0.000343662436498,0.000175999242142,-0.000167663194356,-48.7871750153,0.969140625,0.878125,-0.091015625,-9.39137444579,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,480.0,384.0,0.0,det_mcd,0.002042343,0.006977237,0.004934894,241.629050556,2.77878129138,1.28636515261,-1.49241613877,-53.707578333,1423725.50359,1352667.04946,-71058.4541323,-4.99102207225,1423725.50359,1352667.04946,-71058.4541323,-4.99102207225,5.09384987613e-05,0.000174345355563,0.000123406856802,242.266379659,5.09384987613e-05,0.000174345355563,0.000123406856802,242.266379659,0.64765625,0.611979166667,-0.0356770833333,-5.50864495376,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,480.0,384.0,1.0,det_mcd,0.001922698,0.006170701,0.004248003,220.939689957,1.35366492614,0.873003112397,-0.480661813744,-35.5081825984,587014.830784,586818.688779,-196.142005271,-0.0334134667448,587014.830784,586818.688779,-196.142005271,-0.0334134667448,1.44220933887e-05,1.44220933887e-05,0,0,1.44220933887e-05,1.44220933887e-05,0,0,0.880989583333,0.860677083333,-0.0203125,-2.30564587644,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,480.0,384.0,2.0,det_mcd,0.001655523,0.007371983,0.00571646,345.296320256,1.41154739521,0.898916921198,-0.512630474011,-36.3169154469,571609.372601,571060.700437,-548.672164033,-0.0959872581403,571609.372601,571060.700437,-548.672164033,-0.0959872581403,1.96961573114e-05,1.96961573114e-05,0,0,1.96961573114e-05,1.96961573114e-05,0,0,0.865104166667,0.855989583333,-0.00911458333333,-1.05358217941,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,480.0,384.0,3.0,det_mcd,0.001775078,0.006756859,0.004981781,280.65138546,1.40000163314,0.898659276183,-0.501342356959,-35.8101265806,693561.385525,693561.385525,0,0,693561.385525,693561.385525,0,0,2.70604020877e-05,1.03811966139e-05,-1.66792054738e-05,-61.6369461906,2.70604020877e-05,1.03811966139e-05,-1.66792054738e-05,-61.6369461906,0.843229166667,0.824739583333,-0.0184895833333,-2.19271155034,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E1,480.0,384.0,4.0,det_mcd,0.001789566,0.006760948,0.004971382,277.798192411,1.40675336551,0.939005201271,-0.467748164244,-33.2501898137,966023.769608,961653.045821,-4370.72378716,-0.452444745633,966023.769608,961653.045821,-4370.72378716,-0.452444745633,0.000236643572819,7.2764090247e-05,-0.000163879482572,-69.251609338,0.000236643572819,7.2764090247e-05,-0.000163879482572,-69.251609338,0.85625,0.817708333333,-0.0385416666667,-4.50121654501,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E2,320.0,256.0,0.0,det_mcd,0.001113901,0.004401976,0.003288075,295.185568556,5.17854798981,2.00580580265,-3.17274218716,-61.2670229841,5375859.78569,5390067.19601,14207.4103197,0.264281638399,5375859.78569,5390067.19601,14207.4103197,0.264281638399,0.000120871589048,0.000363941602935,0.000243070013888,201.097723462,0.000120871589048,0.000363941602935,0.000243070013888,201.097723462,0.6609375,0.619921875,-0.041015625,-6.20567375887,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E2,320.0,256.0,1.0,det_mcd,0.001318477,0.004211385,0.002892908,219.41285286,1.89598997973,1.47365685151,-0.422333128217,-22.2750717426,4143664.98762,4143664.98762,0,0,4143664.98762,4143664.98762,0,0,2.080363122e-05,2.080363122e-05,0,0,2.080363122e-05,2.080363122e-05,0,0,0.98046875,0.960546875,-0.019921875,-2.03187250996,,,,,,,,,,,,,,,,,,,,
table_3_locality,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D4,clustered,E2,320.0,256.0,2.0,det_mcd,0.00113442,0.003945533,0.002811113,247.801784172,2.00931410821,1.46050312115,-0.548810987062,-27.3133496062,3625514.67993,3639973.77282,14459.0928917,0.398814904038,3625514.67993,3639973.77282,14459.0928917,0.398814904038,0.000303202956685,7.62888754324e-05,-0.000226914081252,-74.8390067608,0.000303202956685,7.62888754324e-05,-0.000226914081252,-74.8390067608,0.9515625,0.934765625,-0.016796875,-1.76518883415,,,,,,,,,,,,,,,,,,,,
